"id","name","abn","acn","address","suburb","state","postcode","email"
"846201","Michael Kaufmann","","","14 Fernbank Court","Ballarat","VIC","3350",""
"846221","Ashwood Carps","","","18 Monteith Crescent","Endeavour Hills","VIC","3802",""
"846385","Orra Pty Ltd","","","22 505 Bourke Street","Melbourne","VIC","3000",""
"846392","Andrews S J & Associates","","","276 Victoria Street","Brunswick","VIC","3056",""
"845929","Coplan Pty Ltd","59006800326","006800326","3 Dunlop Road","Mulgrave","VIC","3170",""
"846474","Belmore Constructions Pty Ltd","","007013774","Factory I, 12 Candlebark Court","Research","VIC","3095",""
"846476","Pertile & Higgins Building Maintenance Pty Ltd","81069722569","069722569","9 Dalmuir Court","Warragul","VIC","3820",""
"846482","Peter Pass Pty Ltd","","004581104","5 Avalon Grove","Ringwood","VIC","3134",""
"846481","C.I.R Consulting Engineers Pty Ltd","21068197464","068197464","220 Glenhuntly Road","ELSTERNWICK","VIC","3185","cireng@bigpond.com"
"846547","Rio View Pty Ltd","","069605438","24 Hunter Street","Rutherglen","VIC","3685",""
"846510","Thomas & Williams Pty Ltd","60413773113","123110510","15 Claremont Avenue","Malvern","VIC","3144","jthomas@architectstw.com.au"
"846557","Technology and Risk Management Australia Pty Ltd","19093415984","093415984","Unit 2,  15 Lillee Crescent","TULLAMARINE","","3043","melissa.ferraro@trma.com.au"
"846566","Malcolm H Munro","","006203336","Level 1 - 104 Burwood Road","Hawthorn","VIC","3122","mhmunro@netspace.net.au"
"846568","Montlaur Project Services Pty Ltd","","007050704","1 Albert Street","RICHMOND","VIC","3121",""
"846604","P & L Cockram Builders Vic Pty Ltd","","005440559","133 Were Street","Brighton","VIC","3186",""
"846633","Trac Builders Pty Ltd","","070688596","3 Sobraon Street","Shepparton","VIC","3630",""
"846649","Betona Corporation Pty Ltd","","007145128","53 Rocco Drive","Scoresby","VIC","3179",""
"846666","C V Building Services Pty Ltd","68071096627","071096627","23 Rohs Road","BENDIGO","VIC","3550",""
"846667","PBD Project Building Design Consultants Pty Ltd","37007312147","007312147","5/378 Glenhuntly Road","Elsternwick","VIC","3185",""
"846685","Smith Madden Australia Pty Ltd","","009433756","Level 3, 62 Lygon Street","Carlton","VIC","3053","rjones@smithmadden.com.au"
"846691","M G Ditchburn Pty Ltd","","062848248","14 Norris Road","Rowville","VIC","3178",""
"846689","Meldrum Partners Pty Ltd","69105744376","105744376","237 Abbotsford Street","North Melbourne","VIC","3051","tim@meldrumpartners.com.au"
"846847","Bell & Fulton Pty Ltd","","004475209","88 Myers Street","Geelong","VIC","3220",""
"846811","Robert Toon & Dennis Carter Pty Ltd","94770012583","004975615","70 Bull Street","Bendigo","VIC","3550","cartoon@hitech.net.au"
"846878","Gannan Building Pty Ltd","","007190187","124 Bay Street","Brighton","VIC","3186",""
"846855","G Agresta Constructions Pty Ltd","88070637820","070637820","3 Guild Street","Noble Park","VIC","3174","nonno12@hotmail.com"
"846873","Dan Lucin Building Designers Pty Ltd","44071970904","071970904","4 Florence Street","NIDDRIE","VIC","3042","dan@danlucinbuildingdesigners.com.au"
"846905","Group 91 Pty Ltd","","007402244","Suite 3 24 Albert Road","South Melbourne","VIC","3205",""
"846907","Tarleen Pty Ltd","","065465269","1 Warde Street","Footscray","VIC","3011",""
"846993","F.C.H Consulting Pty Ltd","","007254864","26 Beveridge Street","Swan Hill","VIC","3585","fchcons@bigpond.net.au"
"847050","Kmac Technical Services Pty Ltd","","072769236","8 Golf Links Road","Glenroy","VIC","3046",""
"846996","Collie Pty Ltd","11076755069","076755069","29 Coventry Street","Southbank","VIC","3006","lcr@colliepl.com.au"
"847058","Fiona Oates","97505588695","","138 Hoffmans Road","Essendon","VIC","3040","fionaoates@optushome.com.au"
"847086","Pelham Design Studio Pty Ltd","","071858592","Level 1 279 Lygon Street","Carlton","VIC","3053","pdsa@bigpond.com"
"847095","Passfield Pty Ltd","","006166016","608 Warrandyte Road","Ringwood North","VIC","3134",""
"846428","T J Portelli","","","8 Erindale Street","Murrumbeena","VIC","3163",""
"846429","Andrew Dack","","","98 Brewer Road","Bentleigh Road","VIC","3204",""
"846434","Rust PPK Pty Ltd","","","6 Fl 163 Eastern Road","South Melbourne","VIC","3205",""
"846440","Robert & Shirley Pearce","","","","","","",""
"846441","Nola Ridis","","","74 Moreland Street","Footscray","VIC","3011",""
"846456","Community Housing Authority","","","3 Fl 418 St Kilda Road","Melbourne","VIC","3004",""
"846478","Altrec","","","","","","",""
"846484","Building Industry Group  Training  Scheme","","","1 Marine Parade","Abbotsford","VIC","3067",""
"846488","Dimo's Building Contractors","","","4 Hinkins Street","Moonee Ponds","VIC","3056",""
"846501","Garry Spence & Associates Pty Ltd","","","27 Nabilla Crescent","Bendigo","VIC","3550","building.issues@impulse.net.au"
"846506","Mega Homes Pty Ltd","","","","","","",""
"846526","Francesco Vitelli","","","434 Lygon Street","Carlton","VIC","3053",""
"846570","B & M Bumpstead","","","177 Station Street","Corio","VIC","3214",""
"846580","Engineered Constructions Australia Pty Ltd","","","333 Plenty Road","Preston","VIC","3072",""
"846654","Attalla Master Construction","","","12 Apex Court","Thomastown","VIC","3074",""
"846695","K K Kwan","","","32 Hilltop Avenue","Glen Iris","VIC","3146",""
"846725","David White","","","164 Brougham Street","Kew","VIC","3101","dwarch@iaccess.com.au"
"846790","Aveia Paving Co Pty Ltd","","","988 Doncaster Road","Doncaster East","VIC","3109",""
"846807","M & J M Kerby","","","24 Wahroona Crescent","Greensborough","VIC","3088",""
"846809","Chris Brown & Associates","","","","","","",""
"846810","Robert Simeoni Pty Ltd","","","178 Elgin Street","Carlton","VIC","3053",""
"846812","Alan Parker","","","6 Cresta Court","Lalor","VIC","3075",""
"846886","Inovative Building Design","","","100 Cowper Street","Foorscray","VIC","3011",""
"846906","A Fox Architectural Drafting","","","","","","",""
"847033","Richard Hill Constructions","","","61 Newlands Drive","Paynesville","VIC","3880",""
"847037","Town & Country Cottages","","","507 Mitcham Street","Mitcham","VIC","3132",""
"847049","T & T Concepts Pty Ltd","","","4 Bainbridge Drive","Eltham","VIC","3095",""
"847082","George Ene","","","Unit 3 58 Northcote Avenue","Balwyn","VIC","3103",""
"846454","Freeman Hills Pty Ltd","48053099531","053099531","58 Duerdin street","CLAYTON","VIC","3168",""
"847104","Nino G Lucci & Associates","61273728685","006442119","Level 1 / 1 Gardiner Court","MILL PARK","VIC","3082","lucci.architect@bigpond.com"
"847135","Kol Bryce & Associates Pty Ltd","70070919694","070919694","40 Hosken Street","Balwyn North","VIC","3104","kol55@bigpond.com"
"847145","Tifran Pty Ltd","58238663329","005131788","146 Dudley Street","West Melbourne","VIC","3003",""
"847153","Kuter Consulting Engineers Pty Ltd","","004835983","32/209 Toorak Road","Toorak","VIC","3142",""
"847158","Whitford Partnership","56250676306","","11 Victoria Street","Albert Park","VIC","3206","whif@ozemail.com.au"
"847169","McKie's Business Services Pty Ltd","","072265911","50 Long Gully Road","Flowerdale","VIC","3658",""
"847281","The Direct Group Australasia Pty Ltd","","006187426","26 Theobold Street","Thornbury","VIC","3071",""
"847183","S & K Wallbrink Pty Ltd","68088172632","088172632","4/539 Highett Road","Highett","VIC","3190","steve@wallbrink.com.au"
"847190","PLP Contractors Pty Ltd","35007178510","007178510","90 Kinross Avenue","Edithvale","VIC","3196","plpcon@ozemail.com.au"
"847292","Mulholland Brothers Pty Ltd","","005854964","29 Bellavista Road","Glen Iris","VIC","3146",""
"847290","Office Interiors Pty Ltd","56051343465","051343465","96 Dynon Road","WEST MELBOURNE","VIC","3003","mcmartin@offint.com.au"
"847316","Kanahooka Holdings Pty Ltd","","050134999","46-48 Orchard Street","Kilsyth","VIC","3137",""
"847315","McCormack Property Services Pty Ltd","47630987282","064126487","312 - 314 Hoddle Street","Abbotsford","VIC","3067",""
"847335","Richard Wood Consulting Pty Ltd","","073330408","40 Gilarth Street","Highett","VIC","3190",""
"847341","Buckerfield Pty Ltd","","067539664","443 High Street","PRAHRAN","VIC","3181",""
"847349","M Stone Constructions Vic Pty Ltd","","007266239","17 Hancock Street","South Melbourne","VIC","3205",""
"847345","Michael McKenna Pty Ltd","14073451886","073451886","20 Law Street","SOUTH MELBOURNE","VIC","3205","office@michaelmckenna.com.au"
"847358","Carmel Constructions Pty Ltd","","061646160","39 Packham Crescent","Glen Waverley","VIC","3150",""
"848004","Leisure Style Pty Ltd","52066944965","066944965","156 Thompson Avenue","Cowes","VIC","3922",""
"848005","Des Rix Homes Pty Ltd","","073850816","","","","",""
"848008","Darebin Gas Pty Ltd","","071677926","13 Commercial Drive","Thomastown","VIC","3074",""
"848040","D Morley & Son Builders Pty Ltd","","007281861","49 Highett Road","Hampton","VIC","3188",""
"848031","Gorst Lennox & Associates Pty Ltd","87447710684","074136888","10 Sunderland Rise","GREENSBOROUGH","VIC","3088","gorst@join.net.au"
"848046","A N & J L Black","27914399075","","Lot 19 Robsons Road","Hamilton","VIC","3300",""
"848043","L P & J Wilkie Pty Ltd","22006034779","006034779","58B Lemon Avenue","Mildura","VIC","3500","j.wilkie@bigpond.com"
"848056","Tee Jay Builders Pty Ltd","78007269098","007269098","4 Lesay Drive","ST HELENA","VIC","3088",""
"848078","Cook's Painting Services Pty Ltd","","051677019","5 Valleyview Drive","West Albury","NSW","2640",""
"848079","Powerstrike Pty Ltd","","062312510","335 Ampleforth Street","Albury","NSW","2640",""
"848083","J & R O'Riley","13700658539","","5 Linda Court","Shepparton","VIC","3630",""
"848091","Tara Building Services Pty Ltd","","007217165","2 James Street","Glenhuntly","VIC","3163",""
"848093","Weston Constructions Pty Ltd","91072050830","072050830","28 Glenora Place","Batesford","","3213","weston3@hotkey.net.au"
"848119","Noel Peter McConnell","50168636180","","99 Dunlop Street","Mortlake","VIC","3272","npm.arch@bigpond.net.au"
"848114","Bates Smart Architects Pty Ltd","68094740986","094740986","Level 6, 1 Nicholson Street","Melbourne","VIC","3000","enquiries@batessmart.com"
"847100","Wayne Cooper Building Services","","","6 Timbertop Drive","Mount Helen","VIC","3350",""
"847131","W C & R A Campbell","","","15 Premier Street","Echuca","VIC","3564",""
"847133","Fryda Dorne & Associates","","","203 Poath Street","MURRUMBEENA","VIC","3163","fryda@ozemail.com.au"
"847134","John Schouten & Associates","","","17 Stockdale Close","Ferntree Gully","VIC","3156","jas@aardvark.apana.org.au"
"847136","K A Reed Group Hampton Pty Ltd","","","473 Hampton Street","Hampton","VIC","3188",""
"847170","Draw Design","","","167-169 Dorset Road","Croydon","VIC","3136",""
"847193","Raymond Hegarty","","","42 Brooke Street","South Melbourne","VIC","3205",""
"847200","Cooper Consulting","","","61 Stewart Street","Brunswick","VIC","3056",""
"847247","Peter Dalton","","","381 Coventry Street","South Melbourne","VIC","3205",""
"847276","Bayside Building Surveying Services","","","41 Highett Road","Hampton","VIC","3188",""
"847348","Darren Martin","","","1 Munro Court","Altona Meadows","VIC","3028",""
"848007","R & K Jones","","","57 Wyndham Street","Drysdale","VIC","3222",""
"848009","M G Jordan","","","3/446 Campbell Street","Swan Hill","","",""
"848010","Realty Design & Construction","","","337 Gallaghers Road","Glen Waverley","VIC","3150",""
"848029","P A & M A Balfour","","","131 Bungower Road","Somerville","VIC","3912",""
"848041","Trafalgar Cabinet & Joinery","","","22 Brown Street","Trafalgar","VIC","3824",""
"848060","Commercial Industrial Painting Services","","","12 Ocean Reef Road","Patterson Lakes","VIC","3197",""
"848061","R H & S R Ellis","","","","","","",""
"848063","Integral Shop & Office Fitters Pty Ltd","","","Factory 1, 158 Browns Road","Noble Park","VIC","3174",""
"848073","Ulticom","","","","","","",""
"848076","Craigie Pools & Constructions","","","","","","",""
"848080","Craig Collins Building Pty Ltd","","","Taylor Street","Dunkeld","VIC","3294",""
"848082","Value Traders","","","873 Mountain Highway","Bayswater","VIC","3153",""
"848088","Nicholas Iredell","","","Barwon Bank, Riversdale Road","Newtown","VIC","3220",""
"847137","Amlee Pty Ltd","","007064495","Factory 5/ 2 Sivthorp Street","Mordialloc","VIC","3195",""
"901941","Ivan Rijavec Pty Ltd","86006408466","6408466","114a Moor Street","FITZROY","VIC","3065","ivan@rijavec.com"
"901944","Rudds Consulting Engineers Vic Pty Ltd","49141632519","141632519","Suite 13, Level 4, 150 Albert Road","SOUTH MELBOURNE","VIC","3205","blake.wilson@ rudds.com.au"
"848144","M F & D M Tracey Pty Ltd","","002424857","81 Boronia Street","North Albury","NSW","2640",""
"848598","Building Surveying Professionals Pty Ltd","","075025955","1 Fl 196-198 Keilor Road","Essendon North","VIC","3041","phil@bsppl.com.au"
"848595","Weabra Constructions Pty Ltd","73073081517","073081517","26 Browning Street","Wangaratta","VIC","3677","weabra@bigpond.net.au"
"848606","Built Form Pty Ltd","","071079662","","","","",""
"848616","Spadson Pty Ltd","","006959244","4 Clyve Avenue","Mentone","VIC","3194",""
"848623","J G Anderson Pty Ltd","66006177537","006177537","21 Maltravers Road","Ivanhoe","VIC","3079",""
"848621","J H & C M Visser Builders Pty Ltd","90075201795","075201795","58 Ridge Road","Kalista","VIC","3791","visserbuilders1@yahoo.com.au"
"848622","Cassisi & Associates Pty Ltd","72006200595","006200595","140 Upper Heidelberg Road","Ivanhoe","VIC","3079","cassarch@netspace.net.au"
"848633","NOY BROTHERS BUILDING PTY. LTD","54067046575","067046575","","APOLLO BAY","VIC","3233","sheryl@abbg.com.au"
"848632","Adrian Hughes Architect Pty Ltd","86090759096","090759096","6 Valentine Court","Glen Waverley","VIC","3150","aha@optusnet.com.au"
"848644","Greater City Painting Services Geelong Pty Ltd","65074646487","074646487","59 Kewarra Drive","Clifton Springs","VIC","3222",""
"848652","Resolve Engineering Pty Ltd","","064596854","121 William Street","Melbourne","VIC","3000",""
"848660","Earle & Partners Pty Ltd Warrnambool","","005446908","474 Hopkins Point Road","Warrnambool","VIC","3280",""
"901908","Test App","","001222333","Level 9 121 Exhibition Street","Melbourne","VIC","3000","mark.white@transport.vic.gov.au"
"901945","Sessions Builders Pty Ltd","94996701781","105505164","21 Wyndham Street","Shepparton","VIC","3630","rocco@sessionsbuilders.com"
"901949","Engeny Pty Ltd","62371247457","131439168","Suite 8C, 14 Albert Street","Blackburn","VIC","3130","andrew.prout@engeny.com.au"
"901951","Mornington Peninsula Services Pty. Ltd.","80065301493","065301493","22 Queen Street","Mornington","VIC","3931","mpserv@satlink.com.au"
"901952","Leigh Hale Consulting Services Pty Ltd","78079289919","079289919","12 Drake Street","Mornington","VIC","3931","leigh@leighhaleconsulting.com"
"847369","C N C Homes Pty Limited","","060290213","109 Hume Street","Wodonga","VIC","3690",""
"847424","Bruce Young Partners Pty Ltd","","005394758","2 Small Street","HAMPTON","VIC","3188",""
"847412","D J Rice Pty Ltd","44067266488","067266488","17 / 148 Chesterville Road","CHELTENHAM","VIC","3192","drice@djrice.com.au"
"847426","Arnisort Pty Ltd","","007347926","","","","",""
"847427","Dimensions Pty Ltd","","054969069","36 Blenheim Street","Queens Park","NSW","2022",""
"847428","Comni Pty Ltd","","007385962","1 Gee Street","Nunawading","VIC","3131",""
"847439","Australian Country Retreats Pty Ltd","","061367548","","","","",""
"847469","Garner Davies Architects Australia Pty Ltd","","071641220","182 Barkly Street","St Kilda","VIC","3182",""
"847489","Johnson & Marsh Pty Ltd","","070691762","1 Queen Street","Learmonth","VIC","3352",""
"847479","The Cox Group Pty Ltd","78426372646","002535891","Level 2, 167 Flinders Lane","Melbourne","VIC","3000","hannah.cruise@cox.com.au"
"847491","Spyrellis Bros Pty Ltd","","005711188","52 Marshall Road","Airport West","VIC","3042",""
"847497","Thoms Gibcus McGrath Pty Ltd Geelong","","071368164","30 Bellerine Street","Geelong","VIC","3220","thoms@ne.com.au"
"847503","Australian Landscape Management Pty Ltd","62070935858","070935858","1st Floor, 57 Fletcher St","Essendon","","","ngraesser@alm.com.au"
"847505","Rkitek Pty Ltd","","070332919","40 The Esplanade","Portarlington","VIC","3223",""
"847518","B J Carroll & Associates Constructions Pty Ltd","","004604460","120 Marshall Street","Ivanhoe","VIC","3079",""
"847520","Timeline Building Services Pty Ltd","63073271897","073271897","31 Stafford Street","Huntingdale","VIC","3166",""
"847550","Weatherhill Ltd","","057346326","31 Drummond Street","Carlton","VIC","3053",""
